AK-47 | Aquamarine Revenge,Battle-Scarred,False,53,47
Nova | Blaze Orange,Factory New,False,0,4
Nova | Blaze Orange,Field-Tested,False,0,25
Nova | Blaze Orange,Minimal Wear,False,1,19
Nova | Blaze Orange,Well-Worn,False,0,10
Nova | Bloomstick,Battle-Scarred,False,0,14
Nova | Bloomstick,Battle-Scarred,True,0,6
Nova | Bloomstick,Factory New,False,0,8
Nova | Bloomstick,Factory New,True,0,2
Nova | Bloomstick,Field-Tested,False,11,28
Nova | Bloomstick,Field-Tested,True,1,14
Nova | Bloomstick,Minimal Wear,False,1,28
Nova | Bloomstick,Minimal Wear,True,0,7
Nova | Bloomstick,Well-Worn,False,1,12
Nova | Bloomstick,Well-Worn,True,0,10
Nova | Caged Steel,Factory New,False,1395,4982
Nova | Caged Steel,Field-Tested,False,109,682
Nova | Caged Steel,Minimal Wear,False,561,1703
Nova | Candy Apple,Factory New,False,830,4615
Nova | Candy Apple,Field-Tested,False,281,1956
Nova | Candy Apple,Minimal Wear,False,1140,7324
Nova | Exo,Battle-Scarred,False,33,236
Nova | Exo,Battle-Scarred,True,10,55
Nova | Exo,Factory New,False,171,554
Nova | Exo,Factory New,True,52,209
Nova | Exo,Field-Tested,False,377,899
Nova | Exo,Field-Tested,True,100,199
Nova | Exo,Minimal Wear,False,269,834
Nova | Exo,Minimal Wear,True,65,178
Nova | Exo,Well-Worn,False,46,166
Nova | Exo,Well-Worn,True,18,132
Nova | Forest Leaves,Battle-Scarred,False,0,26
Nova | Forest Leaves,Factory New,False,0,18
Nova | Forest Leaves,Field-Tested,False,5,114
Nova | Forest Leaves,Minimal Wear,False,3,71
Nova | Forest Leaves,Well-Worn,False,3,63
Nova | Ghost Camo,Factory New,False,14,165
Nova | Ghost Camo,Factory New,True,13,72
Nova | Ghost Camo,Field-Tested,False,9,104
Nova | Ghost Camo,Field-Tested,True,17,92
Nova | Ghost Camo,Minimal Wear,False,33,105
Nova | Ghost Camo,Minimal Wear,True,3,61
Nova | Ghost Camo,Well-Worn,False,1,27
Nova | Ghost Camo,Well-Worn,True,0,24
Nova | Gila,Factory New,False,195,289
Nova | Gila,Factory New,True,42,89
Nova | Gila,Field-Tested,False,62,183
Nova | Gila,Field-Tested,True,18,50
Nova | Gila,Minimal Wear,False,276,214
Nova | Gila,Minimal Wear,True,59,87
Nova | Graphite,Factory New,False,19,112
Nova | Graphite,Factory New,True,4,51
Nova | Graphite,Minimal Wear,False,1,12
Nova | Graphite,Minimal Wear,True,0,17
Nova | Green Apple,Factory New,False,15,155
Nova | Green Apple,Field-Tested,False,0,43
Nova | Green Apple,Minimal Wear,False,13,89
Nova | Hyper Beast,Battle-Scarred,False,18,7
Nova | Hyper Beast,Battle-Scarred,True,1,6
Nova | Hyper Beast,Factory New,False,25, 41
Nova | Hyper Beast,Factory New,True,1,11
Nova | Hyper Beast,Field-Tested,False,80,59
Nova | Hyper Beast,Field-Tested,True,5,19
Nova | Hyper Beast,Minimal Wear,False,41,51
Nova | Hyper Beast,Minimal Wear,True,4,9
Nova | Hyper Beast,Well-Worn,False,9,27
Nova | Hyper Beast,Well-Worn,True,1,11
Nova | Koi,Factory New,False,219,249
Nova | Koi,Factory New,True,31,104
Nova | Koi,Field-Tested,False,68,109
Nova | Koi,Field-Tested,True,16,65
Nova | Koi,Minimal Wear,False,267,277
Nova | Koi,Minimal Wear,True,51,63
Nova | Mandrel,Battle-Scarred,False,119,1293
Nova | Mandrel,Factory New,False,1048,2479
Nova | Mandrel,Field-Tested,False,1775,12695
Nova | Mandrel,Minimal Wear,False,1014,3126
Nova | Mandrel,Well-Worn,False,180,1382
Nova | Modern Hunter,Battle-Scarred,False,0,20
Nova | Modern Hunter,Factory New,False,0,3
Nova | Modern Hunter,Field-Tested,False,1,20
Nova | Modern Hunter,Minimal Wear,False,0,21
Nova | Modern Hunter,Well-Worn,False,0,10
Nova | Moon in Libra,Battle-Scarred,False,1,47
Nova | Moon in Libra,Factory New,False,28,150
Nova | Moon in Libra,Field-Tested,False,35,78
Nova | Moon in Libra,Minimal Wear,False,27,109
Nova | Moon in Libra,Well-Worn,False,5,38
Nova | Plume,Battle-Scarred,False,154,328
Nova | Plume,Battle-Scarred,True,25,92
Nova | Plume,Factory New,False,27,118
Nova | Plume,Factory New,True,8,46
Nova | Plume,Field-Tested,False,378,576
Nova | Plume,Field-Tested,True,77,126
Nova | Plume,Minimal Wear,False,177,239
Nova | Plume,Minimal Wear,True,42,65
Nova | Plume,Well-Worn,False,22,145
Nova | Plume,Well-Worn,True,5,25
Nova | Polar Mesh,Battle-Scarred,False,612,6298
Nova | Polar Mesh,Factory New,False,17,108
Nova | Polar Mesh,Field-Tested,False,2419,32582
Nova | Polar Mesh,Minimal Wear,False,655,6004
Nova | Polar Mesh,Well-Worn,False,371,5618
Nova | Predator,Battle-Scarred,False,726,6703
Nova | Predator,Factory New,False,33,149
Nova | Predator,Field-Tested,False,2544,28222
Nova | Predator,Minimal Wear,False,959,4910
Nova | Predator,Well-Worn,False,446,5057
Nova | Ranger,Battle-Scarred,False,41,223
Nova | Ranger,Battle-Scarred,True,28,120
Nova | Ranger,Factory New,False,11,128
Nova | Ranger,Factory New,True,2,49
Nova | Ranger,Field-Tested,False,141,321
Nova | Ranger,Field-Tested,True,46,155
Nova | Ranger,Minimal Wear,False,84,139
Nova | Ranger,Minimal Wear,True,27,77
Nova | Ranger,Well-Worn,False,124,204
Nova | Ranger,Well-Worn,True,28,113
Nova | Rising Skull,Battle-Scarred,False,0,18
Nova | Rising Skull,Battle-Scarred,True,0,14
Nova | Rising Skull,Factory New,False,10,71
Nova | Rising Skull,Factory New,True,7,65
Nova | Rising Skull,Field-Tested,False,30,82
Nova | Rising Skull,Field-Tested,True,5,29
Nova | Rising Skull,Minimal Wear,False,9,38
Nova | Rising Skull,Minimal Wear,True,1,39
Nova | Rising Skull,Well-Worn,False,3,30
Nova | Rising Skull,Well-Worn,True,0,20
Nova | Sand Dune,Battle-Scarred,False,590,6661
Nova | Sand Dune,Factory New,False,36,328
Nova | Sand Dune,Field-Tested,False,2860,26012
Nova | Sand Dune,Minimal Wear,False,823,5359
Nova | Sand Dune,Well-Worn,False,439,4691
Nova | Tempest,Factory New,False,0,25
Nova | Tempest,Factory New,True,0,12
Nova | Tempest,Field-Tested,False,1,37
Nova | Tempest,Field-Tested,True,2,24
Nova | Tempest,Minimal Wear,False,24,98
Nova | Tempest,Minimal Wear,True,6,96
Nova | Toy Soldier,Battle-Scarred,False,73,152
Nova | Toy Soldier,Battle-Scarred,True,12,40
Nova | Toy Soldier,Factory New,False,17,66
Nova | Toy Soldier,Factory New,True,4,27
Nova | Toy Soldier,Field-Tested,False,170,247
Nova | Toy Soldier,Field-Tested,True,40,29
Nova | Toy Soldier,Minimal Wear,False,82,187
Nova | Toy Soldier,Minimal Wear,True,12,57
Nova | Toy Soldier,Well-Worn,False,93,276
Nova | Toy Soldier,Well-Worn,True,12,47
Nova | Walnut,Battle-Scarred,False,7,125
Nova | Walnut,Factory New,False,0,28
Nova | Walnut,Field-Tested,False,27,159
Nova | Walnut,Minimal Wear,False,13,80
Nova | Walnut,Well-Worn,False,1,59
Nova | Wild Six,Battle-Scarred,False,89,361
Nova | Wild Six,Battle-Scarred,True,19,70
Nova | Wild Six,Factory New,False,30,180
Nova | Wild Six,Factory New,True,13,52
Nova | Wild Six,Field-Tested,False,518,616
Nova | Wild Six,Field-Tested,True,81,170
Nova | Wild Six,Minimal Wear,False,187,195
Nova | Wild Six,Minimal Wear,True,29,87
Nova | Wild Six,Well-Worn,False,18,80
Nova | Wild Six,Well-Worn,True,2,40
Nova | Wood Fired,Battle-Scarred,False,286,1163
Nova | Wood Fired,Battle-Scarred,True,73,323
Nova | Wood Fired,Factory New,False,161,531
Nova | Wood Fired,Factory New,True,30,140
Nova | Wood Fired,Field-Tested,False,1115,2724
Nova | Wood Fired,Field-Tested,True,285,510
Nova | Wood Fired,Minimal Wear,False,503,960
Nova | Wood Fired,Minimal Wear,True,121,229
Nova | Wood Fired,Well-Worn,False,57,400
Nova | Wood Fired,Well-Worn,True,17,94
P2000 | Acid Etched,Battle-Scarred,False,223,224
P2000 | Acid Etched,Battle-Scarred,True,37,48
P2000 | Acid Etched,Factory New,False,60,94
P2000 | Acid Etched,Factory New,True,11,49
P2000 | Acid Etched,Field-Tested,False,601,478
P2000 | Acid Etched,Field-Tested,True,65,78
P2000 | Acid Etched,Minimal Wear,False,259,165
P2000 | Acid Etched,Minimal Wear,True,55,59
P2000 | Acid Etched,Well-Worn,False,248,234
P2000 | Acid Etched,Well-Worn,True,46,44
P2000 | Amber Fade,Factory New,False,130,649
P2000 | Amber Fade,Field-Tested,False,141,410
P2000 | Amber Fade,Minimal Wear,False,149,473
P2000 | Amber Fade,Well-Worn,False,3,61
P2000 | Chainmail,Factory New,False,4,49
P2000 | Chainmail,Field-Tested,False,0,11
P2000 | Chainmail,Minimal Wear,False,2,22
P2000 | Coach Class,Battle-Scarred,False,1,33
P2000 | Coach Class,Factory New,False,3,23
P2000 | Coach Class,Field-Tested,False,5,28
P2000 | Coach Class,Minimal Wear,False,0,26
P2000 | Coach Class,Well-Worn,False,1,31
P2000 | Corticera,Factory New,False,2,32
P2000 | Corticera,Factory New,True,0,9
P2000 | Corticera,Field-Tested,False,11,30
P2000 | Corticera,Field-Tested,True,2,19
P2000 | Corticera,Minimal Wear,False,15,61
P2000 | Corticera,Minimal Wear,True,1,17
P2000 | Fire Elemental,Battle-Scarred,False,3,16
P2000 | Fire Elemental,Battle-Scarred,True,1,7
P2000 | Fire Elemental,Factory New,False,7,50
P2000 | Fire Elemental,Factory New,True,0,9
P2000 | Fire Elemental,Field-Tested,False,50,56
P2000 | Fire Elemental,Field-Tested,True,3,12
P2000 | Fire Elemental,Minimal Wear,False,44,54
P2000 | Fire Elemental,Minimal Wear,True,2,10
P2000 | Fire Elemental,Well-Worn,False,4,8
P2000 | Fire Elemental,Well-Worn,True,0,1
P2000 | Granite Marbleized,Battle-Scarred,False,220,2289
P2000 | Granite Marbleized,Factory New,False,18,182
P2000 | Granite Marbleized,Field-Tested,False,1183,5068
P2000 | Granite Marbleized,Minimal Wear,False,371,2178
P2000 | Granite Marbleized,Well-Worn,False,136,1220
P2000 | Grassland Leaves,Battle-Scarred,False,1,44
P2000 | Grassland Leaves,Factory New,False,0,6
P2000 | Grassland Leaves,Field-Tested,False,3,75
P2000 | Grassland Leaves,Minimal Wear,False,1,37
P2000 | Grassland Leaves,Well-Worn,False,0, 34
P2000 | Grassland,Battle-Scarred,False,5,67
P2000 | Grassland,Factory New,False,2,19
P2000 | Grassland,Field-Tested,False,20,162
P2000 | Grassland,Minimal Wear,False,1,35
P2000 | Grassland,Well-Worn,False,2,39
P2000 | Handgun,Battle-Scarred,False,80,200
P2000 | Handgun,Battle-Scarred,True,18,110
P2000 | Handgun,Factory New,False,14,83
P2000 | Handgun,Factory New,True,4,30
P2000 | Handgun,Field-Tested,False,211,587
P2000 | Handgun,Field-Tested,True,52,190
P2000 | Handgun,Minimal Wear,False,108,221
P2000 | Handgun,Minimal Wear,True,21,70
P2000 | Handgun,Well-Worn,False,118,438
P2000 | Handgun,Well-Worn,True,42,151
P2000 | Imperial Dragon,Battle-Scarred,False,45,78
P2000 | Imperial Dragon,Battle-Scarred,True,6,14
P2000 | Imperial Dragon,Factory New,False,39,124
P2000 | Imperial Dragon,Factory New,True,10,16
P2000 | Imperial Dragon,Field-Tested,False,225,245
P2000 | Imperial Dragon,Field-Tested,True,33,62
P2000 | Imperial Dragon,Minimal Wear,False,105,144
P2000 | Imperial Dragon,Minimal Wear,True,12,23
P2000 | Imperial Dragon,Well-Worn,False,29,40
P2000 | Imperial Dragon,Well-Worn,True,0,16
P2000 | Imperial,Factory New,False,260,933
P2000 | Imperial,Factory New,True,75,156
P2000 | Imperial,Field-Tested,False,44,237
P2000 | Imperial,Field-Tested,True,14,68
P2000 | Imperial,Minimal Wear,False,155,506
P2000 | Imperial,Minimal Wear,True,41,113
P2000 | Ivory,Battle-Scarred,False,176,795
P2000 | Ivory,Battle-Scarred,True,100,525
P2000 | Ivory,Factory New,False,46,238
P2000 | Ivory,Factory New,True,14,170
P2000 | Ivory,Field-Tested,False,360,1333
P2000 | Ivory,Field-Tested,True,185,909
P2000 | Ivory,Minimal Wear,False,270,704
P2000 | Ivory,Minimal Wear,True,134,543
P2000 | Ivory,Well-Worn,False,239,1305
P2000 | Ivory,Well-Worn,True,141,768
P2000 | Obsidian,Battle-Scarred,False,81,242
P2000 | Obsidian,Battle-Scarred,True,18,69
P2000 | Obsidian,Factory New,False,22,102
P2000 | Obsidian,Factory New,True,9,27
P2000 | Obsidian,Field-Tested,False,294,511
P2000 | Obsidian,Field-Tested,True,56,126
P2000 | Obsidian,Minimal Wear,False,110,208
P2000 | Obsidian,Minimal Wear,True,28,43
P2000 | Obsidian,Well-Worn,False,137,288
P2000 | Obsidian,Well-Worn,True,41,90
P2000 | Ocean Foam,Factory New,False,2,43
P2000 | Ocean Foam,Factory New,True,0,15
P2000 | Ocean Foam,Minimal Wear,False,0,4
P2000 | Ocean Foam,Minimal Wear,True,0,9
P2000 | Oceanic,Battle-Scarred,False,69,357
P2000 | Oceanic,Battle-Scarred,True,22,182
P2000 | Oceanic,Factory New,False,162,514
P2000 | Oceanic,Factory New,True,42,182
P2000 | Oceanic,Field-Tested,False,396,2370
P2000 | Oceanic,Field-Tested,True,172,603
P2000 | Oceanic,Minimal Wear,False,315,1149
P2000 | Oceanic,Minimal Wear,True,68,217
P2000 | Oceanic,Well-Worn,False,56,283
P2000 | Oceanic,Well-Worn,True,16,133
P2000 | Pathfinder,Factory New,False,6,57
P2000 | Pathfinder,Field-Tested,False,6,36
P2000 | Pathfinder,Minimal Wear,False,2,76
P2000 | Pulse,Battle-Scarred,False,26,100
P2000 | Pulse,Battle-Scarred,True,14,242
P2000 | Pulse,Factory New,False,54,403
P2000 | Pulse,Factory New,True,15,178
P2000 | Pulse,Field-Tested,False,100,428
P2000 | Pulse,Field-Tested,True,85,644
P2000 | Pulse,Minimal Wear,False,81,367
P2000 | Pulse,Minimal Wear,True,50,306
P2000 | Pulse,Well-Worn,False,14,150
P2000 | Pulse,Well-Worn,True,9,74
P2000 | Red FragCam,Battle-Scarred,False,11,76
P2000 | Red FragCam,Battle-Scarred,True,5,79
P2000 | Red FragCam,Factory New,False,16,155
P2000 | Red FragCam,Factory New,True,8,99
P2000 | Red FragCam,Field-Tested,False,44,163
P2000 | Red FragCam,Field-Tested,True,10,191
P2000 | Red FragCam,Minimal Wear,False,31,157
P2000 | Red FragCam,Minimal Wear,True,13,140
P2000 | Red FragCam,Well-Worn,False,9,64
P2000 | Red FragCam,Well-Worn,True,1,27
P2000 | Scorpion,Factory New,False,37,180
P2000 | Scorpion,Minimal Wear,False,2,5
P2000 | Silver,Factory New,False,16,132
P2000 | Silver,Minimal Wear,False,3,11
P2000 | Turf,Battle-Scarred,False,245,1028
P2000 | Turf,Battle-Scarred,True,60,298
P2000 | Turf,Factory New,False,66,261
P2000 | Turf,Factory New,True,22,93
P2000 | Turf,Field-Tested,False,449,1609
P2000 | Turf,Field-Tested,True,204,481
P2000 | Turf,Minimal Wear,False,450,1054
P2000 | Turf,Minimal Wear,True,156,284
P2000 | Turf,Well-Worn,False,349,1513
P2000 | Turf,Well-Worn,True,198,385
P2000 | Urban Hazard,Battle-Scarred,False,275,1576
P2000 | Urban Hazard,Battle-Scarred,True,117,485
P2000 | Urban Hazard,Factory New,False,83,461
P2000 | Urban Hazard,Factory New,True,29,152
P2000 | Urban Hazard,Field-Tested,False,590,2875
P2000 | Urban Hazard,Field-Tested,True,241,608
P2000 | Urban Hazard,Minimal Wear,False,532,1704
P2000 | Urban Hazard,Minimal Wear,True,183,422
P2000 | Urban Hazard,Well-Worn,False,438,2296
P2000 | Urban Hazard,Well-Worn,True,182,600
P2000 | Woodsman,Battle-Scarred,False,9,22
P2000 | Woodsman,Battle-Scarred,True,1,19
P2000 | Woodsman,Factory New,False,1,25
P2000 | Woodsman,Factory New,True,0,11
P2000 | Woodsman,Field-Tested,False,15,32
P2000 | Woodsman,Field-Tested,True,2,21
P2000 | Woodsman,Minimal Wear,False,7,23
P2000 | Woodsman,Minimal Wear,True,2,8
P2000 | Woodsman,Well-Worn,False,1,16
P2000 | Woodsman,Well-Worn,True,0,15
P250 | Asiimov,Battle-Scarred,False,185,107
P250 | Asiimov,Battle-Scarred,True,13,30
P250 | Asiimov,Field-Tested,False,208,118
P250 | Asiimov,Field-Tested,True,16,19
P250 | Asiimov,Minimal Wear,False,8,27
P250 | Asiimov,Minimal Wear,True,2,7
P250 | Asiimov,Well-Worn,False,55,72
P250 | Asiimov,Well-Worn,True,5,11
P250 | Bone Mask,Battle-Scarred,False,5,89
P250 | Bone Mask,Factory New,False,1,32
P250 | Bone Mask,Field-Tested,False,14,169
P250 | Bone Mask,Minimal Wear,False,4,85
P250 | Bone Mask,Well-Worn,False,1,108
P250 | Boreal Forest,Battle-Scarred,False,683,6482
P250 | Boreal Forest,Factory New,False,55,290
P250 | Boreal Forest,Field-Tested,False,3020,27253
P250 | Boreal Forest,Minimal Wear,False,983,5443
P250 | Boreal Forest,Well-Worn,False,484,5542
P250 | Cartel,Battle-Scarred,False,10,16
P250 | Cartel,Battle-Scarred,True,3,8
P250 | Cartel,Factory New,False,8,30
P250 | Cartel,Factory New,True,0,6
P250 | Cartel,Field-Tested,False,51,51
P250 | Cartel,Field-Tested,True,6,35
P250 | Cartel,Minimal Wear,False,27,40
P250 | Cartel,Minimal Wear,True,3,15
P250 | Cartel,Well-Worn,False,6,14
P250 | Cartel,Well-Worn,True,2,4
P250 | Contamination,Battle-Scarred,False,15,87
P250 | Contamination,Factory New,False,14,83
P250 | Contamination,Field-Tested,False,36,96
P250 | Contamination,Minimal Wear,False,28,97
P250 | Contamination,Well-Worn,False,6,51
P250 | Crimson Kimono,Battle-Scarred,False,1,27
P250 | Crimson Kimono,Factory New,False,24,129
P250 | Crimson Kimono,Field-Tested,False,23,65
P250 | Crimson Kimono,Minimal Wear,False,26,88
P250 | Crimson Kimono,Well-Worn,False,1,22
P250 | Dark Filigree,Battle-Scarred,False,10,60
P250 | Dark Filigree,Factory New,False,92,557
P250 | Dark Filigree,Field-Tested,False,69,386
P250 | Dark Filigree,Minimal Wear,False,69,242
P250 | Dark Filigree,Well-Worn,False,9,51
P250 | Exchanger,Battle-Scarred,False,3,57
P250 | Exchanger,Factory New,False,85,209
P250 | Exchanger,Field-Tested,False,139,141
P250 | Exchanger,Minimal Wear,False,98,139
P250 | Exchanger,Well-Worn,False,10,35
P250 | Facets,Battle-Scarred,False,1,35
P250 | Facets,Factory New,False,0,16
P250 | Facets,Field-Tested,False,0,55
P250 | Facets,Minimal Wear,False,2,72
P250 | Facets,Well-Worn,False,0,33
P250 | Facility Draft,Battle-Scarred,False,171,1130
P250 | Facility Draft,Factory New,False,1277,4323
P250 | Facility Draft,Field-Tested,False,2002,14382
P250 | Facility Draft,Minimal Wear,False,1170,3402
P250 | Facility Draft,Well-Worn,False,247,1434
P250 | Franklin,Factory New,False,139,288
P250 | Franklin,Field-Tested,False,437,717
P250 | Franklin,Minimal Wear,False,234,261
P250 | Franklin,Well-Worn,False,10,84
P250 | Gunsmoke,Battle-Scarred,False,5,85
P250 | Gunsmoke,Factory New,False,1,16
P250 | Gunsmoke,Field-Tested,False,17,177
P250 | Gunsmoke,Minimal Wear,False,10,91
P250 | Gunsmoke,Well-Worn,False,3,82
P250 | Hive,Factory New,False,22,187
P250 | Hive,Factory New,True,7,114
P250 | Hive,Field-Tested,False,8,92
P250 | Hive,Field-Tested,True,2,54
P250 | Hive,Minimal Wear,False,32,129
P250 | Hive,Minimal Wear,True,15,194
P250 | Inferno,Battle-Scarred,False,145,214
P250 | Inferno,Battle-Scarred,True,28,50
P250 | Inferno,Factory New,False,95,239
P250 | Inferno,Factory New,True,13,38
P250 | Inferno,Field-Tested,False,493,683
P250 | Inferno,Field-Tested,True,98,102
P250 | Inferno,Minimal Wear,False,252,229
P250 | Inferno,Minimal Wear,True,14,50
P250 | Inferno,Well-Worn,False,60,59
P250 | Inferno,Well-Worn,True,7,22
P250 | Iron Clad,Battle-Scarred,False,130,720
P250 | Iron Clad,Battle-Scarred,True,79,227
P250 | Iron Clad,Factory New,False,26,146
P250 | Iron Clad,Factory New,True,3,29
P250 | Iron Clad,Field-Tested,False,661,1316
P250 | Iron Clad,Field-Tested,True,206,626
P250 | Iron Clad,Minimal Wear,False,191,661
P250 | Iron Clad,Minimal Wear,True,79,235
P250 | Iron Clad,Well-Worn,False,59,268
P250 | Iron Clad,Well-Worn,True,34,209
P250 | Mehndi,Battle-Scarred,False,1,19
P250 | Mehndi,Battle-Scarred,True,2,7
P250 | Mehndi,Factory New,False,0,20
P250 | Mehndi,Factory New,True,0,7
P250 | Mehndi,Field-Tested,False,5,41
P250 | Mehndi,Field-Tested,True,0,20
P250 | Mehndi,Minimal Wear,False,13,77
P250 | Mehndi,Minimal Wear,True,7,12
P250 | Mehndi,Well-Worn,False,4,24
P250 | Mehndi,Well-Worn,True,4,15
P250 | Metallic DDPAT,Factory New,False,2004,5691
P250 | Metallic DDPAT,Minimal Wear,False,122,409
P250 | Mint Kimono,Battle-Scarred,False,31,65
P250 | Mint Kimono,Factory New,False,35,137
P250 | Mint Kimono,Field-Tested,False,90,96
P250 | Mint Kimono,Minimal Wear,False,110,188
P250 | Mint Kimono,Well-Worn,False,8,56
P250 | Modern Hunter,Battle-Scarred,False,0,24
P250 | Modern Hunter,Factory New,False,0,1
P250 | Modern Hunter,Field-Tested,False,1,44
P250 | Modern Hunter,Minimal Wear,False,0,19
P250 | Modern Hunter,Well-Worn,False,0,19
P250 | Muertos,Battle-Scarred,False,8,28
P250 | Muertos,Battle-Scarred,True,1,5
P250 | Muertos,Factory New,False,32,104
P250 | Muertos,Factory New,True,6,26
P250 | Muertos,Field-Tested,False,94,119
P250 | Muertos,Field-Tested,True,15,44
P250 | Muertos,Minimal Wear,False,99,116
P250 | Muertos,Minimal Wear,True,7,43
P250 | Muertos,Well-Worn,False,4,15
P250 | Muertos,Well-Worn,True,1,12
P250 | Nevermore,Factory New,False,361,186
P250 | Nevermore,Factory New,True,71,75
P250 | Nevermore,Field-Tested,False,519,409
P250 | Nevermore,Field-Tested,True,82,90
P250 | Nevermore,Minimal Wear,False,697,656
P250 | Nevermore,Minimal Wear,True,67,96
P250 | Nevermore,Well-Worn,False,61,106
P250 | Nevermore,Well-Worn,True,5,23
P250 | Nuclear Threat,Battle-Scarred,False,0,7
P250 | Nuclear Threat,Factory New,False,0,7
P250 | Nuclear Threat,Field-Tested,False,4,46
P250 | Nuclear Threat,Minimal Wear,False,1, 15
P250 | Nuclear Threat,Well-Worn,False,0,13
P250 | Red Rock,Battle-Scarred,False,1,20
P250 | Red Rock,Battle-Scarred,True,0,21
P250 | Red Rock,Factory New,False,3,16
P250 | Red Rock,Factory New,True,0,16
P250 | Red Rock,Field-Tested,False,19,38
P250 | Red Rock,Field-Tested,True,5,15
P250 | Red Rock,Minimal Wear,False,3,19
P250 | Red Rock,Minimal Wear,True,5,7
P250 | Red Rock,Well-Worn,False,1,25
P250 | Red Rock,Well-Worn,True,1,13
P250 | Ripple,Battle-Scarred,False,64,390
P250 | Ripple,Battle-Scarred,True,26,96
P250 | Ripple,Factory New,False,546,1709
P250 | Ripple,Factory New,True,117,344
P250 | Ripple,Field-Tested,False,859,2901
P250 | Ripple,Field-Tested,True,341,589
P250 | Ripple,Minimal Wear,False,743,1914
P250 | Ripple,Minimal Wear,True,203,411
P250 | Ripple,Well-Worn,False,146,568
P250 | Ripple,Well-Worn,True,30,210
P250 | Sand Dune,Battle-Scarred,False,960,3659
P250 | Sand Dune,Factory New,False,58,1089
P250 | Sand Dune,Field-Tested,False,3554,27996
P250 | Sand Dune,Minimal Wear,False,843,6445
P250 | Sand Dune,Well-Worn,False,368,3567
P250 | See Ya Later,Battle-Scarred,False,50,91
P250 | See Ya Later,Battle-Scarred,True,7,12
P250 | See Ya Later,Factory New,False,28,66
